WinPct,HomeWinPct,BlowoutWinPct,AvgPointDiff,SdPointDiff,PPG,Last5WinPct,AvgOppWinPct,madePlayoffs
0.35714285714285715,0.5,0.4,-0.7142857142857143,16.679921469233008,81.35714285714286,0.4,0.5061413454270597,no
0.4827586206896552,0.5625,0.35714285714285715,4.275862068965517,11.077314500894346,103.62068965517241,0.4,0.40309155766944116,yes
0.3793103448275862,0.6428571428571429,0.2727272727272727,-0.6551724137931034,12.44495268334277,95.44827586206897,0.4,0.41854934601664684,yes
0.2413793103448276,0.2857142857142857,0.14285714285714285,-0.4482758620689655,12.971359128305252,99.6896551724138,0.2,0.45065398335315104,yes
0.41379310344827586,0.5,0.25,1.6206896551724137,11.721207254689645,100.13793103448276,0.4,0.42806183115338886,no
0.4482758620689655,0.625,0.3076923076923077,2.2758620689655173,14.43432553653205,100.37931034482759,0.4,0.4054696789536266,yes
0.5172413793103449,0.7333333333333333,0,-0.4827586206896552,9.781983036083563,92.20689655172414,0.4,0.36741973840665876,no
0.4482758620689655,0.6153846153846154,0.15384615384615385,-0.5862068965517241,11.605162771614408,96.17241379310344,0.8,0.380499405469679,yes
0.3448275862068966,0.6,0.1,-5.137931034482759,11.02828874800436,95.06896551724138,0.4,0.4268727705112961,yes
0.7586206896551724,0.8461538461538461,0.4090909090909091,9.89655172413793,10.714958927946771,112,0.8,0.3733650416171225,yes
0.27586206896551724,0.375,0,-3.3793103448275863,10.030004248337828,99.41379310344827,0,0.4470868014268728,yes
0.3448275862068966,0.2857142857142857,0.1,-3.9310344827586206,11.310333563613279,101.86206896551724,0.4,0.41141498216409034,yes
0.2413793103448276,0.4166666666666667,0.2857142857142857,-6.413793103448276,11.277402314170805,105.82758620689656,0.4,0.4708680142687277,no
0.3793103448275862,0.46153846153846156,0.2727272727272727,-0.20689655172413793,12.015999186634541,111.6896551724138,0.6,0.455410225921522,no
0.3793103448275862,0.5333333333333333,0.18181818181818182,-2.0689655172413794,13.060111119858597,102.62068965517241,0.4,0.44589774078478,yes
0.4827586206896552,0.5555555555555556,0.2857142857142857,3.8620689655172415,11.88253261223331,110.82758620689656,0.6,0.4054696789536266,yes
0.5172413793103449,0.7333333333333333,0.3333333333333333,1.9655172413793103,14.024169847141678,107.93103448275862,0.6,0.40190249702734837,yes
0.5862068965517241,0.6,0.17647058823529413,6.275862068965517,10.436531141428643,112.79310344827586,0.8,0.4161712247324614,yes
0.1724137931034483,0.2,0.4,-10.10344827586207,11.97719507941836,99.34482758620689,0.2,0.4839476813317479,no
0.3793103448275862,0.4117647058823529,0.36363636363636365,-0.06896551724137931,9.913666737254179,104,0.2,0.47205707491082044,yes
0.3793103448275862,0.5384615384615384,0.2727272727272727,-1.2413793103448276,11.095865293026282,103.27586206896552,0.4,0.43162901307966706,yes
0.5517241379310345,0.6,0.125,0.13793103448275862,12.141205335347635,107,0.2,0.43162901307966706,yes
0.3448275862068966,0.46153846153846156,0.2,-2.413793103448276,10.472812561851043,100.48275862068965,0.4,0.4839476813317479,no
0.6206896551724138,0.7142857142857143,0.05555555555555555,4.206896551724138,10.526766259482224,104.93103448275862,0.6,0.38525564803804996,yes
0.4827586206896552,0.42857142857142855,0.2857142857142857,1.0344827586206897,10.19622744877693,106,0.2,0.42925089179548154,yes
0.7666666666666667,0.7142857142857143,0.43478260869565216,8.466666666666667,14.481220498508984,123.6,0.8,0.3833333333333333,yes
0.23333333333333334,0.26666666666666666,0.2857142857142857,-6.7,12.611297617065697,109.6,0.2,0.49666666666666665,no
0.3333333333333333,0.4,0.3,-1.4666666666666666,12.786666906379967,110.06666666666666,0.4,0.42,yes
0.26666666666666666,0.25,0.375,-5.4,13.499936142888565,102.3,0.2,0.45111111111111113,yes
0.26666666666666666,0.23529411764705882,0.375,-2.1,11.830265103276135,114.7,0.2,0.4866666666666667,no
0.5333333333333333,0.5882352941176471,0.125,3.433333333333333,12.566192557903085,118.5,0.4,0.44,yes
0.6,0.7333333333333333,0.3333333333333333,4.966666666666667,13.158145067189198,110.56666666666666,0.8,0.4022222222222222,yes
0.5333333333333333,0.6875,0.125,1.4666666666666666,13.82834004881812,113.73333333333333,0.4,0.42444444444444446,yes
0.59375,0.5294117647058824,0.5789473684210527,8.25,13.485954461658823,120.9375,0.8,0.3720703125,yes
0.375,0.5625,0.08333333333333333,-5.9375,12.99612225044021,115.53125,0.4,0.4169921875,no
0.3125,0.5294117647058824,0.2,-3.25,14.239880390943847,116.5,0.4,0.439453125,yes
0.3125,0.4666666666666667,0.2,-1.9375,11.749914206962012,116.71875,0.2,0.4462890625,yes
0.21875,0.26666666666666666,0,-5.375,13.00558192816925,112.125,0.4,0.4443359375,no
0.5,0.5,0.3125,3.53125,10.713224793864402,119.4375,0.2,0.3876953125,yes
0.625,0.7777777777777778,0.4,5.0625,14.246533251195512,117.90625,0.8,0.37890625,yes
0.375,0.5714285714285714,0.25,0.25,18.33734071549441,118.5,0.4,0.4267578125,yes
0.75,0.7058823529411765,0.375,10.84375,9.588667286050791,120,0.8,0.35546875,yes
0.125,0.21428571428571427,0,-10,12.613356975585381,109.03125,0,0.4365234375,no
0.5,0.5,0.3125,3.46875,12.869028524379388,122.875,0.6,0.3955078125,yes
0.25,0.35294117647058826,0.25,-2.375,13.978670387646016,115.84375,0,0.4599609375,yes
0.625,0.6875,0.1,2.875,9.50636459125861,120.4375,0.6,0.3681640625,yes
0.1875,0.35294117647058826,0.5,-8.59375,15.864058332412723,109.15625,0.2,0.416015625,no
0.59375,0.5333333333333333,0.3684210526315789,6.3125,14.631908349066565,125.40625,0.8,0.3994140625,yes
0.3125,0.4666666666666667,0.2,-2.125,12.356923095459354,118.1875,0,0.41015625,no
0.34375,0.4117647058823529,0.45454545454545453,-1.0625,15.328526011245156,118.875,0.4,0.4619140625,yes
0.53125,0.5263157894736842,0.35294117647058826,7.15625,11.328267170965479,115.40625,0.2,0.3837890625,yes
0.28125,0.5384615384615384,0.1111111111111111,-4.875,13.830191377865567,110.125,0.4,0.453125,no
0.5,0.625,0.0625,2.59375,10.047819134261857,122.15625,0.6,0.4189453125,yes
0.1875,0.3333333333333333,0.16666666666666666,-5.625,13.50686802596989,110.625,0.2,0.451171875,yes
0.65625,0.8125,0.42857142857142855,6.71875,12.008691408927065,118.375,0.8,0.38671875,yes
0.25,0.4,0,-7.84375,16.138731962420056,110.6875,0.4,0.435546875,no
0.375,0.4444444444444444,0.4166666666666667,-1.53125,13.502650576114497,121.03125,0.6,0.4306640625,no
0.59375,0.8823529411764706,0.3684210526315789,2.3125,12.516924026963421,110.96875,0.6,0.3779296875,yes
0.4375,0.5625,0.35714285714285715,3.59375,13.599951079134025,119.28125,0.4,0.443359375,yes
0.28125,0.375,0.3333333333333333,-3.0625,11.625715378612885,109.84375,0.6,0.4921875,no
0.6875,0.6875,0.5454545454545454,11.125,11.847825443596621,116.21875,0.6,0.4375,yes
0.5625,0.5882352941176471,0.2777777777777778,3.8125,11.57984205140484,113.84375,0.8,0.458984375,yes
0.1875,0.21428571428571427,0.16666666666666666,-7.65625,10.462249727225913,108.5,0,0.4990234375,no
0.625,0.6666666666666666,0.25,3.375,12.98075498574717,112.1875,0.8,0.4111328125,yes
0.25,0.3125,0.25,-7.90625,13.09853322248889,107.34375,0,0.48046875,no
0.4375,0.5333333333333333,0.07142857142857142,-5.25,13.254335870002643,109.09375,0.6,0.4287109375,yes
0.5,0.5882352941176471,0.3125,3.34375,13.072032137106625,106.5625,0.6,0.443359375,yes
0.5625,0.6875,0.2777777777777778,2.78125,13.42538369728608,109.96875,0.4,0.4404296875,yes
0.46875,0.5833333333333334,0.13333333333333333,-2.875,12.638267541542746,110.0625,0.6,0.4375,yes
0.6875,0.7333333333333333,0.5,9.65625,13.855497045833353,112.75,0.6,0.3955078125,yes
0.625,0.7058823529411765,0.15,2,13.261635183563733,112.75,0.8,0.4375,yes
0.34375,0.4166666666666667,0.18181818181818182,-4.25,11.714341912869578,108.0625,0.4,0.4580078125,no
